category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf,abstract_local_path,local_fullpdf_path,category_fullpdf,category_abstract_1_major,category_abstract_1_minor,category_abstract_2_major,category_abstract_2_minor,category_merged,keywords,warning
Biological Sciences,Cell Biology,"Srinadh Choppara, Sunil K. Malonia, Ganga Sankaran, Michael R. Green, Manas Kumar Santra",Degradation of FBXO31 by APC/C is regulated by AKT- and ATM-mediated phosphorylation,2018,115,5,998-1003,http://www.pnas.org/content/115/5/998.abstract,nan,http://www.pnas.org/content/115/5/998.full,http://www.pnas.org/content/115/5/998.full.pdf,nan,yes,nan,2018/998.abstract.txt,,,,,,,Cell Biology,"APC/C
","FILE : OK: .abstract.txt ,"
Biological Sciences,Developmental Biology,"Kenji Sugioka, Lars-Eric Fielmich, Kota Mizumoto, Bruce Bowerman, Sander van den Heuvel, Akatsuki Kimura, Hitoshi Sawa",Tumor suppressor APC is an attenuator of spindle-pulling forces during,2018,115,5,E954-E963,http://www.pnas.org/content/115/5/E954.abstract,nan,http://www.pnas.org/content/115/5/E954.full,http://www.pnas.org/content/115/5/E954.full.pdf,nan,yes,nan,2018/E954.abstract.txt,,,,,,,Developmental Biology,"APC
","FILE : OK: .abstract.txt ,"
Biological Sciences,Ecology,"Yann Vitasse, Constant Signarbieux, Yongshuo H. Fu",Global warming leads to more uniform spring phenology across elevations,2018,115,5,1004-1008,http://www.pnas.org/content/115/5/1004.abstract,nan,http://www.pnas.org/content/115/5/1004.full,http://www.pnas.org/content/115/5/1004.full.pdf,nan,yes,nan,2018/1004.abstract.txt,,,,,,,Ecology,"Hopkins’law
","FILE : OK: .abstract.txt ,"
Biological Sciences,Evolution,"William E. Bradshaw, Joshua Burkhart, John K. Colbourne, Rudyard Borowczak, Jacqueline Lopez, David L. Denlinger, Julie A. Reynolds, Michael E. Pfrender, Christina M. Holzapfel",Evolutionary transition from blood feeding to obligate nonbiting in a mosquito,2018,115,5,1009-1014,http://www.pnas.org/content/115/5/1009.abstract,nan,http://www.pnas.org/content/115/5/1009.full,http://www.pnas.org/content/115/5/1009.full.pdf,nan,yes,nan,2018/1009.abstract.txt,,,,,,,Evolution,"geneticbackground
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Yan Geng, Wojciech Michowski, Joel M. Chick, Yaoyu E. Wang, M. Emmanuelle Jecrois, Katharine E. Sweeney, Lijun Liu, Richard C. Han, Nan Ke, Agnieszka Zagozdzon, Ewa Sicinska, Roderick T. Bronson, Steven P. Gygi, Piotr Sicinski, Tomoko Sagai, Akiteru Maeno, Takanori Amano, Atsushi Toyoda, Toshihiko Shiroishi, Sarah E. Flanagan, Emily Walker, Rosana Quezado, Fernando Antonio de Sousa Barros, Richard Caswell, Matthew B. Johnson, Matthew Wakeling, Michael Brändle, Min Guo, Mary N. Dang, Plamena Gabrovska, Bruno Niederle, Emanuel Christ, Stefan Jenni, Bence Sipos, Maike Nieser, Andrea Frilling, Ketan Dhatariya, Philippe Chanson, Wouter W. de Herder, Björn Konukiewitz, Günter Klöppel, Roland Stein, Márta Korbonits, Sian Ellard",Kinase-independent function of E-type cyclins in liver cancer,2018,115,5,1015-1020,http://www.pnas.org/content/115/5/1015.abstract,nan,http://www.pnas.org/content/115/5/1015.full,http://www.pnas.org/content/115/5/1015.full.pdf,nan,yes,nan,2018/1015.abstract.txt,,,,,,,Genetics,"cellcycle
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Kousuke Mouri, Tomoko Sagai, Akiteru Maeno, Takanori Amano, Atsushi Toyoda, Toshihiko Shiroishi",Enhancer adoption caused by genomic insertion elicits interdigital,2018,115,5,1021-1026,http://www.pnas.org/content/115/5/1021.abstract,nan,http://www.pnas.org/content/115/5/1021.full,http://www.pnas.org/content/115/5/1021.full.pdf,nan,yes,nan,2018/1021.abstract.txt,,,,,,,Genetics,"enhanceradoption
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Donato Iacovazzo, Sarah E. Flanagan, Emily Walker, Rosana Quezado, Fernando Antonio de Sousa Barros, Richard Caswell, Matthew B. Johnson, Matthew Wakeling, Michael Brändle, Min Guo, Mary N. Dang, Plamena Gabrovska, Bruno Niederle, Emanuel Christ, Stefan Jenni, Bence Sipos, Maike Nieser, Andrea Frilling, Ketan Dhatariya, Philippe Chanson, Wouter W. de Herder, Björn Konukiewitz, Günter Klöppel, Roland Stein, Márta Korbonits, Sian Ellard",missense mutation causes familial insulinomatosis and diabetes mellitus,2018,115,5,1027-1032,http://www.pnas.org/content/115/5/1027.abstract,nan,http://www.pnas.org/content/115/5/1027.full,http://www.pnas.org/content/115/5/1027.full.pdf,nan,yes,nan,2018/1027.abstract.txt,,,,,,,Genetics,"MAFA
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Sotaro Ochiai, Ferdinand Jagot, Ryan L. Kyle, Evelyn Hyde, Ruby F. White, Melanie Prout, Alfonso J. Schmidt, Hidehiro Yamane, Olivier Lamiable, Graham Le Gros, Franca Ronchese",Thymic stromal lymphopoietin drives the development of IL-13,2018,115,5,1033-1038,http://www.pnas.org/content/115/5/1033.abstract,nan,http://www.pnas.org/content/115/5/1033.full,http://www.pnas.org/content/115/5/1033.full.pdf,nan,yes,nan,2018/1033.abstract.txt,,,,,,,Immunology and Inflammation,"TSLP
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Pierre Vantourout, Adam Laing, Martin J. Woodward, Iva Zlatareva, Luis Apolonia, Andrew W. Jones, Ambrosius P. Snijders, Michael H. Malim, Adrian C. Hayday",Heteromeric interactions regulate butyrophilin (BTN) and BTN-like molecules governing γδ T cell biology,2018,115,5,1039-1044,http://www.pnas.org/content/115/5/1039.abstract,nan,http://www.pnas.org/content/115/5/1039.full,http://www.pnas.org/content/115/5/1039.full.pdf,nan,yes,nan,2018/1039.abstract.txt,,,,,,,Immunology and Inflammation,"gammadeltaTcells
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Benjamin M. Smith, Hussein Traboulsi, John H. M. Austin, Ani Manichaikul, Eric A. Hoffman, Eugene R. Bleecker, Wellington V. Cardoso, Christopher Cooper, David J. Couper, Stephen M. Dashnaw, Jia Guo, MeiLan K. Han, Nadia N. Hansel, Emlyn W. Hughes, David R. Jacobs, Richard E. Kanner, Joel D. Kaufman, Eric Kleerup, Ching-Long Lin, Kiang Liu, Christian M. Lo Cascio, Fernando J. Martinez, Jennifer N. Nguyen, Martin R. Prince, Stephen Rennard, Stephen S. Rich, Leora Simon, Yanping Sun, Karol E. Watson, Prescott G. Woodruff, Carolyn J. Baglole, R. Graham Barr, for the MESA Lung and SPIROMICS investigators, Christian G. Peters, Abhishek Jain, Sarah J. Higgins, Omozuanvbo Aisiku, Jennifer L. Fitch-Tewfik, Sharjeel A. Chaudhry, Chris Dockendorff, Samir M. Parikh, Donald E. Ingber, Robert Flaumenhaft, Yetki Aslan, Audrey Brenot, Audrey Devillers, Koen Schepers, Stéphanie Fabre, Jonathan Chou, Amy-Jo Casbon, Zena Werb, Sylvain Provot, Yana C. Vierboom, Andrew Stokes, Lena Lapkina-Gendler, Rive Sarfstein, David Gurwitz, Metsada Pasmanik-Chor, Zvi Laron, Shoshana Yakar, Haim Werner, Mariia Liulchuk, Samuel R. Friedman, Iana Sazonova, Nuno R. Faria, Aris Katzourakis, Nataliia Babii, Alla Scherbinska, Julien Thézé, Oliver G. Pybus, Pavlo Smyrnov, Jean L. Mbisa, Dimitrios Paraskevis, Angelos Hatzakis, Gkikas Magiorkinis, Dakota Jackson, Janette Holm, Kevin Turner, Paula Ashcraft, Xuan Wang, Beth Cook, Erland Arning, Robert M. Genta, K. Venuprasad, Rhonda F. Souza, Lawrence Sweetman, Arianne L. Theiss",Human airway branch variation and chronic obstructive pulmonary disease,2018,115,5,E974-E981,http://www.pnas.org/content/115/5/E974.abstract,nan,http://www.pnas.org/content/115/5/E974.full,http://www.pnas.org/content/115/5/E974.full.pdf,nan,yes,nan,2018/E974.abstract.txt,,,,,,,Medical Sciences,"airwaybranching
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Karen De Ceunynck, Christian G. Peters, Abhishek Jain, Sarah J. Higgins, Omozuanvbo Aisiku, Jennifer L. Fitch-Tewfik, Sharjeel A. Chaudhry, Chris Dockendorff, Samir M. Parikh, Donald E. Ingber, Robert Flaumenhaft",PAR1 agonists stimulate APC-like endothelial cytoprotection and confer resistance to thromboinflammatory injury,2018,115,5,E982-E991,http://www.pnas.org/content/115/5/E982.abstract,nan,http://www.pnas.org/content/115/5/E982.full,http://www.pnas.org/content/115/5/E982.full.pdf,nan,yes,nan,2018/E982.abstract.txt,,,,,,,Medical Sciences,"endothelium
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Claire-Sophie Devignes, Yetki Aslan, Audrey Brenot, Audrey Devillers, Koen Schepers, Stéphanie Fabre, Jonathan Chou, Amy-Jo Casbon, Zena Werb, Sylvain Provot",HIF signaling in osteoblast-lineage cells promotes systemic breast cancer growth and metastasis in mice,2018,115,5,E992-E1001,http://www.pnas.org/content/115/5/E992.abstract,nan,http://www.pnas.org/content/115/5/E992.full,http://www.pnas.org/content/115/5/E992.full.pdf,nan,yes,nan,2018/E992.abstract.txt,,,,,,,Medical Sciences,"breastcancer
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Karthik Nagaraj, Lena Lapkina-Gendler, Rive Sarfstein, David Gurwitz, Metsada Pasmanik-Chor, Zvi Laron, Shoshana Yakar, Haim Werner",Identification of thioredoxin-interacting protein (TXNIP) as a downstream target for IGF1 action,2018,115,5,1045-1050,http://www.pnas.org/content/115/5/1045.abstract,nan,http://www.pnas.org/content/115/5/1045.full,http://www.pnas.org/content/115/5/1045.full.pdf,nan,yes,nan,2018/1045.abstract.txt,,,,,,,Medical Sciences,"insulin-likegrowthfactor1
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Tetyana I. Vasylyeva, Mariia Liulchuk, Samuel R. Friedman, Iana Sazonova, Nuno R. Faria, Aris Katzourakis, Nataliia Babii, Alla Scherbinska, Julien Thézé, Oliver G. Pybus, Pavlo Smyrnov, Jean L. Mbisa, Dimitrios Paraskevis, Angelos Hatzakis, Gkikas Magiorkinis",Molecular epidemiology reveals the role of war in the spread of HIV in Ukraine,2018,115,5,1051-1056,http://www.pnas.org/content/115/5/1051.abstract,nan,http://www.pnas.org/content/115/5/1051.full,http://www.pnas.org/content/115/5/1051.full.pdf,nan,yes,nan,2018/1051.abstract.txt,,,,,,,Medical Sciences,"HIV
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Jie Han, Dakota Jackson, Janette Holm, Kevin Turner, Paula Ashcraft, Xuan Wang, Beth Cook, Erland Arning, Robert M. Genta, K. Venuprasad, Rhonda F. Souza, Lawrence Sweetman, Arianne L. Theiss",Elevated,2018,115,5,1057-1062,http://www.pnas.org/content/115/5/1057.abstract,nan,http://www.pnas.org/content/115/5/1057.full,http://www.pnas.org/content/115/5/1057.full.pdf,nan,yes,nan,2018/1057.abstract.txt,,,,,,,Medical Sciences,"inflammatoryboweldisease
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Laura Laencina, Violaine Dubois, Vincent Le Moigne, Albertus Viljoen, Laleh Majlessi, Justin Pritchard, Audrey Bernut, Laura Piel, Anne-Laure Roux, Jean-Louis Gaillard, Bérengère Lombard, Damarys Loew, Eric J. Rubin, Roland Brosch, Laurent Kremer, Jean-Louis Herrmann, Fabienne Girard-Misguich, Alexandra Schäfer, Kristin E. Burnum-Johnson, Hugh D. Mitchell, Amie J. Eisfeld, Kevin B. Walters, Carrie D. Nicora, Samuel O. Purvine, Cameron P. Casey, Matthew E. Monroe, Karl K. Weitz, Kelly G. Stratton, Bobbie-Jo M. Webb-Robertson, Lisa E. Gralinski, Thomas O. Metz, Richard D. Smith, Katrina M. Waters, Amy C. Sims, Yoshihiro Kawaoka, Ralph S. Baric, Gabriella Lindergard, Ashfaq Ghumra, Jianbing Mu, Louis H. Miller, J. Alexandra Rowe, Toni M. Schwarz, Vanessa M. Noriega, Maryline Panis, David Sachs, Domenico Tortorella, Benjamin R. tenOever, Larissa Kolesnikova, Stephan Becker, Michael Grantham, Jovan Pantelic, P. Jacob Bueno de Mesquita, Barbara Albert, Fengjie Liu, Sheryl Ehrman, Donald K. Milton, EMIT Consortium",Identification of genes required for,2018,115,5,E1002-E1011,http://www.pnas.org/content/115/5/E1002.abstract,nan,http://www.pnas.org/content/115/5/E1002.full,http://www.pnas.org/content/115/5/E1002.full.pdf,nan,yes,nan,2018/E1002.abstract.txt,,,,,,,Microbiology,"TVIISS-ESX4
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Vineet D. Menachery, Alexandra Schäfer, Kristin E. Burnum-Johnson, Hugh D. Mitchell, Amie J. Eisfeld, Kevin B. Walters, Carrie D. Nicora, Samuel O. Purvine, Cameron P. Casey, Matthew E. Monroe, Karl K. Weitz, Kelly G. Stratton, Bobbie-Jo M. Webb-Robertson, Lisa E. Gralinski, Thomas O. Metz, Richard D. Smith, Katrina M. Waters, Amy C. Sims, Yoshihiro Kawaoka, Ralph S. Baric",MERS-CoV and H5N1 influenza virus antagonize antigen presentation by altering the epigenetic landscape,2018,115,5,E1012-E1021,http://www.pnas.org/content/115/5/E1012.abstract,nan,http://www.pnas.org/content/115/5/E1012.full,http://www.pnas.org/content/115/5/E1012.full.pdf,nan,yes,nan,2018/E1012.abstract.txt,,,,,,,Microbiology,"antigenpresentation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Yvonne Azasi, Gabriella Lindergard, Ashfaq Ghumra, Jianbing Mu, Louis H. Miller, J. Alexandra Rowe",Infected erythrocytes expressing DC13 PfEMP1 differ from recombinant proteins in EPCR-binding function,2018,115,5,1063-1068,http://www.pnas.org/content/115/5/1063.abstract,nan,http://www.pnas.org/content/115/5/1063.full,http://www.pnas.org/content/115/5/1063.full.pdf,nan,yes,nan,2018/1063.abstract.txt,,,,,,,Microbiology,"celladhesion
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Rasmus Møller, Toni M. Schwarz, Vanessa M. Noriega, Maryline Panis, David Sachs, Domenico Tortorella, Benjamin R. tenOever",miRNA-mediated targeting of human cytomegalovirus reveals biological host and viral targets of IE2,2018,115,5,1069-1074,http://www.pnas.org/content/115/5/1069.abstract,nan,http://www.pnas.org/content/115/5/1069.full,http://www.pnas.org/content/115/5/1069.full.pdf,nan,yes,nan,2018/1069.abstract.txt,,,,,,,Microbiology,"HCMV
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Yuki Takamatsu, Larissa Kolesnikova, Stephan Becker","Ebola virus proteins NP, VP35, and VP24 are essential and sufficient to mediate nucleocapsid transport",2018,115,5,1075-1080,http://www.pnas.org/content/115/5/1075.abstract,nan,http://www.pnas.org/content/115/5/1075.full,http://www.pnas.org/content/115/5/1075.full.pdf,nan,yes,nan,2018/1075.abstract.txt,,,,,,,Microbiology,"Ebolavirus
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Jing Yan, Michael Grantham, Jovan Pantelic, P. Jacob Bueno de Mesquita, Barbara Albert, Fengjie Liu, Sheryl Ehrman, Donald K. Milton, EMIT Consortium",Infectious virus in exhaled breath of symptomatic seasonal influenza cases from a college community,2018,115,5,1081-1086,http://www.pnas.org/content/115/5/1081.abstract,nan,http://www.pnas.org/content/115/5/1081.full,http://www.pnas.org/content/115/5/1081.full.pdf,nan,yes,nan,2018/1081.abstract.txt,,,,,,,Microbiology,"influenzavirus
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Jung-Hwa Choi, Yun-Mi Jeong, Sujin Kim, Boyoung Lee, Krishan Ariyasiri, Hyun-Taek Kim, Seung-Hyun Jung, Kyu-Seok Hwang, Tae-Ik Choi, Chul O Park, Won-Ki Huh, Matthias Carl, Jill A. Rosenfeld, Salmo Raskin, Alan Ma, Jozef Gecz, Hyung-Goo Kim, Jin-Soo Kim, Ho-Chul Shin, Doo-Sang Park, Robert Gerlai, Bradley B. Jamieson, Joon S. Kim, Karl J. Iremonger, Sang H. Lee, Hee-Sup Shin, Cheol-Hee Kim",Targeted knockout of a chemokine-like gene increases anxiety and fear responses,2018,115,5,E1041-E1050,http://www.pnas.org/content/115/5/E1041.abstract,nan,http://www.pnas.org/content/115/5/E1041.full,http://www.pnas.org/content/115/5/E1041.full.pdf,nan,yes,nan,2018/E1041.abstract.txt,,,,,,,Neuroscience,"chemokine-like
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Brian T. Kalish, Lucas Cheadle, Sinisa Hrvatin, M. Aurel Nagy, Samuel Rivera, Megan Crow, Jesse Gillis, Rory Kirchner, Michael E. Greenberg",Single-cell transcriptomics of the developing lateral geniculate nucleus reveals insights into circuit assembly and refinement,2018,115,5,E1051-E1060,http://www.pnas.org/content/115/5/E1051.abstract,nan,http://www.pnas.org/content/115/5/E1051.full,http://www.pnas.org/content/115/5/E1051.full.pdf,nan,yes,nan,2018/E1051.abstract.txt,,,,,,,Neuroscience,"lateralgeniculatenucleus
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"John T. Wixted, Stephen D. Goldinger, Larry R. Squire, Joel R. Kuhn, Megan H. Papesh, Kris A. Smith, David M. Treiman, Peter N. Steinmetz",Coding of episodic memory in the human hippocampus,2018,115,5,1093-1098,http://www.pnas.org/content/115/5/1093.abstract,nan,http://www.pnas.org/content/115/5/1093.full,http://www.pnas.org/content/115/5/1093.full.pdf,nan,yes,nan,2018/1093.abstract.txt,,,,,,,Neuroscience,"hippocampus
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Yong-Kyu Kim, Mathias Saver, Jasper Simon, Clement F. Kent, Lisha Shao, Mark Eddison, Pavan Agrawal, Michael Texada, James W. Truman, Ulrike Heberlein",Repetitive aggressive encounters generate a long-lasting internal state in,2018,115,5,1099-1104,http://www.pnas.org/content/115/5/1099.abstract,nan,http://www.pnas.org/content/115/5/1099.full,http://www.pnas.org/content/115/5/1099.full.pdf,nan,yes,nan,2018/1099.abstract.txt,,,,,,,Neuroscience,"Drosophila
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Audrey J. Sederberg, Jason N. MacLean, Stephanie E. Palmer",Learning to make external sensory stimulus predictions using internal correlations in populations of neurons,2018,115,5,1105-1110,http://www.pnas.org/content/115/5/1105.abstract,nan,http://www.pnas.org/content/115/5/1105.full,http://www.pnas.org/content/115/5/1105.full.pdf,nan,yes,nan,2018/1105.abstract.txt,,,,,,,Neuroscience,"prediction
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Mitra Heshmati, Hossein Aleyasin, Caroline Menard, Daniel J. Christoffel, Meghan E. Flanigan, Madeline L. Pfau, Georgia E. Hodes, Ashley E. Lepack, Lucy K. Bicks, Aki Takahashi, Ramesh Chandra, Gustavo Turecki, Mary Kay Lobo, Ian Maze, Sam A. Golden, Scott J. Russo",Cell-type-specific role for nucleus accumbens neuroligin-2 in depression and stress susceptibility,2018,115,5,1111-1116,http://www.pnas.org/content/115/5/1111.abstract,nan,http://www.pnas.org/content/115/5/1111.full,http://www.pnas.org/content/115/5/1111.full.pdf,nan,yes,nan,2018/1111.abstract.txt,,,,,,,Neuroscience,"neuroligin-2
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"André M. Bastos, Roman Loonis, Simon Kornblith, Mikael Lundqvist, Earl K. Miller",Laminar recordings in frontal cortex suggest distinct layers for maintenance and control of working memory,2018,115,5,1117-1122,http://www.pnas.org/content/115/5/1117.abstract,nan,http://www.pnas.org/content/115/5/1117.full,http://www.pnas.org/content/115/5/1117.full.pdf,nan,yes,nan,2018/1117.abstract.txt,,,,,,,Neuroscience,"corticallayers
","FILE : OK: .abstract.txt ,"
Biological Sciences,Plant Biology,"Noriko Ueki, Ken-ichi Wakabayashi, C. Jake Harris, Qikun Liu, Wanlu Liu, Israel Ausin, Yanping Long, Lidan Xiao, Li Feng, Xu Chen, Yubin Xie, Xinyuan Chen, Lingyu Zhan, Suhua Feng, Jingyi Jessica Li, Haifeng Wang, Jixian Zhai, Steven E. Jacobsen, Yuliang Liu, Yang Ou, Jia Li, Baowen Zhang, Daye Sun, Yu Sun, Wenqiang Tang",Detergent-extracted,2018,115,5,E1061-E1068,http://www.pnas.org/content/115/5/E1061.abstract,nan,http://www.pnas.org/content/115/5/E1061.full,http://www.pnas.org/content/115/5/E1061.full.pdf,nan,yes,nan,2018/E1061.abstract.txt,,,,,,,Plant Biology,"flagella
","FILE : OK: .abstract.txt ,"
Biological Sciences,Plant Biology,"Yu Zhang, C. Jake Harris, Qikun Liu, Wanlu Liu, Israel Ausin, Yanping Long, Lidan Xiao, Li Feng, Xu Chen, Yubin Xie, Xinyuan Chen, Lingyu Zhan, Suhua Feng, Jingyi Jessica Li, Haifeng Wang, Jixian Zhai, Steven E. Jacobsen",Large-scale comparative epigenomics reveals hierarchical regulation of non-CG methylation in,2018,115,5,E1069-E1074,http://www.pnas.org/content/115/5/E1069.abstract,nan,http://www.pnas.org/content/115/5/E1069.full,http://www.pnas.org/content/115/5/E1069.full.pdf,nan,yes,nan,2018/E1069.abstract.txt,,,,,,,Plant Biology,"epigenetics
","FILE : OK: .abstract.txt ,"
Biological Sciences,Plant Biology,"Zhichao An, Yuliang Liu, Yang Ou, Jia Li, Baowen Zhang, Daye Sun, Yu Sun, Wenqiang Tang",Regulation of the stability of RGF1 receptor by the ubiquitin-specific proteases UBP12/UBP13 is critical for root meristem maintenance,2018,115,5,1123-1128,http://www.pnas.org/content/115/5/1123.abstract,nan,http://www.pnas.org/content/115/5/1123.full,http://www.pnas.org/content/115/5/1123.full.pdf,nan,yes,nan,2018/1123.abstract.txt,,,,,,,Plant Biology,"RGF1
","FILE : OK: .abstract.txt ,"
Letters (Online Only),nan,"Lou Safra, Nicolas Baumard, Coralie Chevallier",No strong evidence that authoritarian attitudes are driven by a lack of control,2018,115,6,E1076-E1077,http://www.pnas.org/content/115/6/E1076.abstract,nan,http://www.pnas.org/content/115/6/E1076.full,http://www.pnas.org/content/115/6/E1076.full.pdf,nan,yes,nan,2018/E1076.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Letters (Online Only),nan,"Hemant Kakkar, Niro Sivanathan",Reply to Safra et al.: Lack of theoretical rationale and selective analysis does not imply no strong evidence,2018,115,6,E1078-E1079,http://www.pnas.org/content/115/6/E1078.abstract,nan,http://www.pnas.org/content/115/6/E1078.full,http://www.pnas.org/content/115/6/E1078.full.pdf,nan,yes,nan,2018/E1078.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
QnAs,nan,Paul Gabrielsen,QnAs with Frank S. Bates,2018,115,6,1135-1136,http://www.pnas.org/content/115/6/1135.abstract,nan,http://www.pnas.org/content/115/6/1135.full,http://www.pnas.org/content/115/6/1135.full.pdf,nan,yes,nan,2018/1135.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Commentaries,nan,"Joseph R. Burger, Trevor S. Fristoe",Hunter-gatherer populations inform modern ecology,2018,115,6,1137-1139,http://www.pnas.org/content/115/6/1137.abstract,nan,http://www.pnas.org/content/115/6/1137.full,http://www.pnas.org/content/115/6/1137.full.pdf,nan,yes,nan,2018/1137.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Commentaries,nan,"Shiri P. Yaniv, Oren Schuldiner",Pebbled makes ripples: A transcription factor primes glutamatergic but not cholinergic neurons for degeneration,2018,115,6,1140-1142,http://www.pnas.org/content/115/6/1140.abstract,nan,http://www.pnas.org/content/115/6/1140.full,http://www.pnas.org/content/115/6/1140.full.pdf,nan,yes,nan,2018/1140.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Commentaries,nan,"Diana A. Liao, Asif A. Ghazanfar",Ephemeral connections for reaching and grasping,2018,115,6,1143-1144,http://www.pnas.org/content/115/6/1143.abstract,nan,http://www.pnas.org/content/115/6/1143.full,http://www.pnas.org/content/115/6/1143.full.pdf,nan,yes,nan,2018/1143.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Physical Sciences,Applied Mathematics,"Holger Metzler, Markus Müller, Carlos A. Sierra",Transit-time and age distributions for nonlinear time-dependent compartmental systems,2018,115,6,1150-1155,http://www.pnas.org/content/115/6/1150.abstract,nan,http://www.pnas.org/content/115/6/1150.full,http://www.pnas.org/content/115/6/1150.full.pdf,nan,yes,nan,2018/1150.abstract.txt,,,,,,,Applied Mathematics,"transittime
","FILE : OK: .abstract.txt ,"
Physical Sciences,Biophysics and Computational Biology,"Aniruddha Sahasrabuddhe, Yang Hsia, Florian Busch, William Sheffler, Neil P. King, David Baker, Vicki H. Wysocki",Confirmation of intersubunit connectivity and topology of designed protein complexes by native MS,2018,115,6,1268-1273,http://www.pnas.org/content/115/6/1268.abstract,nan,http://www.pnas.org/content/115/6/1268.full,http://www.pnas.org/content/115/6/1268.full.pdf,nan,yes,nan,2018/1268.abstract.txt,,,,,,,Biophysics and Computational Biology,"computationaldesign
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Liumin Suo, Weijiang Xue, Mallory Gobet, Steve G. Greenbaum, Chao Wang, Yuming Chen, Wanlu Yang, Yangxing Li, Ju Li, Peter V. Robinson, Felipe de Jesus Cortez, Maria L. B. Elma, David Seftel, Narges Pourmandi, Mark W. Pandori, Carolyn R. Bertozzi",Fluorine-donating electrolytes enable highly reversible 5-V-class Li metal batteries,2018,115,6,1156-1161,http://www.pnas.org/content/115/6/1156.abstract,nan,http://www.pnas.org/content/115/6/1156.full,http://www.pnas.org/content/115/6/1156.full.pdf,nan,yes,nan,2018/1156.abstract.txt,,,,,,,Chemistry,"electrolyte
","FILE : OK: .abstract.txt ,"
Physical Sciences,Chemistry,"Cheng-ting Tsai, Peter V. Robinson, Felipe de Jesus Cortez, Maria L. B. Elma, David Seftel, Narges Pourmandi, Mark W. Pandori, Carolyn R. Bertozzi",Antibody detection by agglutination–PCR (ADAP) enables early diagnosis of HIV infection by oral fluid analysis,2018,115,6,1250-1255,http://www.pnas.org/content/115/6/1250.abstract,nan,http://www.pnas.org/content/115/6/1250.full,http://www.pnas.org/content/115/6/1250.full.pdf,nan,yes,nan,2018/1250.abstract.txt,,,,,,,Chemistry,"protein–DNAconjugation
","FILE : OK: .abstract.txt ,"
