category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf
Biological Sciences,Neuroscience,"Douglas D. Garrett, Irene E. Nagel, Claudia Preuschhof, Agnieszka Z. Burzynska, Janina Marchner, Steffen Wiegert, Gerhard J. Jungehülsing, Lars Nyberg, Arno Villringer, Shu-Chen Li, Hauke R. Heekeren, Lars Bäckman, Ulman Lindenberger",Amphetamine modulates brain signal variability and working memory in younger and older adults,2015,112,24,7593-7598,http://www.pnas.org/content/112/24/7593.abstract,nan,http://www.pnas.org/content/112/24/7593.full,http://www.pnas.org/content/112/24/7593.full.pdf,,yes,
Biological Sciences,Neuroscience,"Kentaro Abe, Sumiko Matsui, Dai Watanabe",Transgenic songbirds with suppressed or enhanced activity of CREB transcription factor,2015,112,24,7599-7604,http://www.pnas.org/content/112/24/7599.abstract,nan,http://www.pnas.org/content/112/24/7599.full,http://www.pnas.org/content/112/24/7599.full.pdf,,yes,
Biological Sciences,Plant Biology,"Jo Ann Lee, Susan E. Halbert, William O. Dawson, Cecile J. Robertson, James E. Keesling, Burton H. Singer",Asymptomatic spread of huanglongbing and implications for disease control,2015,112,24,7605-7610,http://www.pnas.org/content/112/24/7605.abstract,nan,http://www.pnas.org/content/112/24/7605.full,http://www.pnas.org/content/112/24/7605.full.pdf,,yes,
Biological Sciences,Sustainability Science,"David W. Crowder, John P. Reganold",Financial competitiveness of organic agriculture on a global scale,2015,112,24,7611-7616,http://www.pnas.org/content/112/24/7611.abstract,nan,http://www.pnas.org/content/112/24/7611.full,http://www.pnas.org/content/112/24/7611.full.pdf,,yes,
Corrections (Online Only),Sustainability Science,nan,"Correction for Katsnelson, News Feature: Microplastics present pollution puzzle",2015,112,24,E3150,http://www.pnas.org/content/112/24/E3150.abstract,nan,http://www.pnas.org/content/112/24/E3150.full,http://www.pnas.org/content/112/24/E3150.full.pdf,,yes,
Corrections (Online Only),Sustainability Science,nan,"Correction for Thavandiran et al., Design and formulation of functional pluripotent stem cell-derived cardiac microtissues",2015,112,24,E3151,http://www.pnas.org/content/112/24/E3151.abstract,nan,http://www.pnas.org/content/112/24/E3151.full,http://www.pnas.org/content/112/24/E3151.full.pdf,,yes,
Corrections (Online Only),Sustainability Science,nan,"Correction for O’Donoghue et al., Destructin-1 is a collagen-degrading endopeptidase secreted by",2015,112,24,E3152,http://www.pnas.org/content/112/24/E3152.abstract,nan,http://www.pnas.org/content/112/24/E3152.full,http://www.pnas.org/content/112/24/E3152.full.pdf,,yes,
Corrections (Online Only),Sustainability Science,nan,"Correction for Bacon et al., Biological evidence supports an early and complex emergence of the Isthmus of Panama",2015,112,24,E3153,http://www.pnas.org/content/112/24/E3153.abstract,nan,http://www.pnas.org/content/112/24/E3153.full,http://www.pnas.org/content/112/24/E3153.full.pdf,,yes,
This Week in PNAS,nan,nan,In This Issue,2015,112,25,7617-7618,http://www.pnas.org/content/112/25/7617.abstract,nan,http://www.pnas.org/content/112/25/7617.full,http://www.pnas.org/content/112/25/7617.full.pdf,,yes,
Letters (Online Only),nan,"Luca Turin, Simon Gane, Dimitris Georganakis, Klio Maniati, Efthimios M. C. Skoulakis",Plausibility of the vibrational theory of olfaction,2015,112,25,E3154,http://www.pnas.org/content/112/25/E3154.abstract,nan,http://www.pnas.org/content/112/25/E3154.full,http://www.pnas.org/content/112/25/E3154.full.pdf,,yes,
Letters (Online Only),nan,"Eric Block, Seogjoo Jang, Hiroaki Matsunami, Victor S. Batista, Hanyi Zhuang",Reply to Turin et al.: Vibrational theory of olfaction is implausible,2015,112,25,E3155,http://www.pnas.org/content/112/25/E3155.abstract,nan,http://www.pnas.org/content/112/25/E3155.full,http://www.pnas.org/content/112/25/E3155.full.pdf,,yes,
Letters (Online Only),nan,Youhua Chen,Random sampling of skewed distributions does not necessarily imply Taylor’s law,2015,112,25,E3156,http://www.pnas.org/content/112/25/E3156.abstract,nan,http://www.pnas.org/content/112/25/E3156.full,http://www.pnas.org/content/112/25/E3156.full.pdf,,yes,
Letters (Online Only),nan,"Joel E. Cohen, Meng Xu","Reply to Chen: Under specified assumptions, adequate random samples of skewed distributions obey Taylor's law",2015,112,25,E3157-E3158,http://www.pnas.org/content/112/25/E3157.abstract,nan,http://www.pnas.org/content/112/25/E3157.full,http://www.pnas.org/content/112/25/E3157.full.pdf,,yes,
Letters (Online Only),nan,Aleksandar Aksentijevic,No time for waiting: Statistical structure reflects subjective complexity,2015,112,25,E3159,http://www.pnas.org/content/112/25/E3159.abstract,nan,http://www.pnas.org/content/112/25/E3159.full,http://www.pnas.org/content/112/25/E3159.full.pdf,,yes,
Letters (Online Only),nan,"Yanlong Sun, Randall C. O’Reilly, Jack W. Smith, Hongbin Wang",Reply to Aksentijevic: It is a matter of what is countable and how neurons learn,2015,112,25,E3160,http://www.pnas.org/content/112/25/E3160.abstract,nan,http://www.pnas.org/content/112/25/E3160.full,http://www.pnas.org/content/112/25/E3160.full.pdf,,yes,
Science and Culture,nan,Stephen Ornes,Science and Culture: Charting the history of Western art with math,2015,112,25,7619-7620,http://www.pnas.org/content/112/25/7619.abstract,nan,http://www.pnas.org/content/112/25/7619.full,http://www.pnas.org/content/112/25/7619.full.pdf,,yes,
QnAs,nan,Farooq Ahmed,QnAs with Robert Tibshirani,2015,112,25,7621,http://www.pnas.org/content/112/25/7621.abstract,nan,http://www.pnas.org/content/112/25/7621.full,http://www.pnas.org/content/112/25/7621.full.pdf,,yes,
Commentaries,nan,Chih-Horng Kuo,Scrambled and not-so-tiny genomes of fungal endosymbionts,2015,112,25,7622-7623,http://www.pnas.org/content/112/25/7622.abstract,nan,http://www.pnas.org/content/112/25/7622.full,http://www.pnas.org/content/112/25/7622.full.pdf,,yes,
Commentaries,nan,Donald D. Price,Unconscious and conscious mediation of analgesia and hyperalgesia,2015,112,25,7624-7625,http://www.pnas.org/content/112/25/7624.abstract,nan,http://www.pnas.org/content/112/25/7624.full,http://www.pnas.org/content/112/25/7624.full.pdf,,yes,
PNAS Plus Significance Statements,nan,nan,PNAS Plus Significance Statements,2015,112,25,7626-7628,http://www.pnas.org/content/112/25/7626.abstract,nan,http://www.pnas.org/content/112/25/7626.full,http://www.pnas.org/content/112/25/7626.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Su Xu, Hongyi Xu, Hanhong Gao, Yuyu Jiang, Faxin Yu, John D. Joannopoulos, Marin Soljačić, Hongsheng Chen, Handong Sun, Baile Zhang, Anne S. Meeussen, Vincenzo Vitelli",Broadband surface-wave transformation cloak,2015,112,25,7635-7638,http://www.pnas.org/content/112/25/7635.abstract,nan,http://www.pnas.org/content/112/25/7635.full,http://www.pnas.org/content/112/25/7635.full.pdf,,yes,
Physical Sciences,Applied Physical Sciences,"Jayson Paulose, Anne S. Meeussen, Vincenzo Vitelli",Selective buckling via states of self-stress in topological metamaterials,2015,112,25,7639-7644,http://www.pnas.org/content/112/25/7639.abstract,nan,http://www.pnas.org/content/112/25/7639.full,http://www.pnas.org/content/112/25/7639.full.pdf,,yes,
Physical Sciences,Chemistry,"Madhesan Balakrishnan, Eric R. Sacia, Sanil Sreekumar, Gorkem Gunbas, Amit A. Gokhale, Corinne D. Scown, F. Dean Toste, Alexis T. Bell, Mitsue Takeuchi, Masanobu Nakayama, Hiromasa Shiiba, Masahiro Ogawa, Keisuke Nakayama, Toshiaki Ohta, Daisuke Endo, Tetsuya Ozaki, Tokuo Inamasu, Kei Sato, Shinichi Komaba, Andrew J. Musser, Simon Gelinas, Patrick Parkinson, Laura M. Herz, Matthew J. Bruzek, John Anthony, Richard H. Friend, Brian J. Walker",Novel pathways for fuels and lubricants from biomass optimized using life-cycle greenhouse gas assessment,2015,112,25,7645-7649,http://www.pnas.org/content/112/25/7645.abstract,nan,http://www.pnas.org/content/112/25/7645.full,http://www.pnas.org/content/112/25/7645.full.pdf,,yes,
Physical Sciences,Chemistry,"Naoaki Yabuuchi, Mitsue Takeuchi, Masanobu Nakayama, Hiromasa Shiiba, Masahiro Ogawa, Keisuke Nakayama, Toshiaki Ohta, Daisuke Endo, Tetsuya Ozaki, Tokuo Inamasu, Kei Sato, Shinichi Komaba",High-capacity electrode materials for rechargeable lithium batteries: Li,2015,112,25,7650-7655,http://www.pnas.org/content/112/25/7650.abstract,nan,http://www.pnas.org/content/112/25/7650.full,http://www.pnas.org/content/112/25/7650.full.pdf,,yes,
Physical Sciences,Chemistry,"Hannah L. Stern, Andrew J. Musser, Simon Gelinas, Patrick Parkinson, Laura M. Herz, Matthew J. Bruzek, John Anthony, Richard H. Friend, Brian J. Walker",Identification of a triplet pair intermediate in singlet exciton fission in solution,2015,112,25,7656-7661,http://www.pnas.org/content/112/25/7656.abstract,nan,http://www.pnas.org/content/112/25/7656.full,http://www.pnas.org/content/112/25/7656.full.pdf,,yes,
Physical Sciences,Computer Sciences,"Shyam Srinivasan, C. Nikoosh Carlo, Charles F. Stevens",Predicting visual acuity from the structure of visual cortex,2015,112,25,7815-7820,http://www.pnas.org/content/112/25/7815.abstract,nan,http://www.pnas.org/content/112/25/7815.full,http://www.pnas.org/content/112/25/7815.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Hongbo Zheng, Xiaochun Wei, Ryuji Tada, Peter D. Clift, Bin Wang, Fred Jourdan, Ping Wang, Mengying He, Jeffrey S. Seewald, Christopher R. German, Sean P. Sylva",Late Oligocene–early Miocene birth of the Taklimakan Desert,2015,112,25,7662-7667,http://www.pnas.org/content/112/25/7662.abstract,nan,http://www.pnas.org/content/112/25/7662.full,http://www.pnas.org/content/112/25/7662.full.pdf,,yes,
Physical Sciences,"Earth, Atmospheric, and Planetary Sciences","Jill M. McDermott, Jeffrey S. Seewald, Christopher R. German, Sean P. Sylva",Pathways for abiotic organic synthesis at submarine hydrothermal fields,2015,112,25,7668-7672,http://www.pnas.org/content/112/25/7668.abstract,nan,http://www.pnas.org/content/112/25/7668.full,http://www.pnas.org/content/112/25/7668.full.pdf,,yes,
Physical Sciences,Engineering,"Trung Dac Nguyen, Benjamin A. Schultz, Nicholas A. Kotov, Sharon C. Glotzer, Yingjie Xu, Luisa M. Solis, Wei Tao, Liangzhe Wang, Carmen Behrens, Xiaoyang Xu, Lili Zhao, Danny Liu, Jun Wu, Ning Zhang, Ignacio I. Wistuba, Omid C. Farokhzad, Bruce R. Zetter, Jinjun Shi","Generic, phenomenological, on-the-fly renormalized repulsion model for self-limited organization of terminal supraparticle assemblies",2015,112,25,E3161-E3168,http://www.pnas.org/content/112/25/E3161.abstract,nan,http://www.pnas.org/content/112/25/E3161.full,http://www.pnas.org/content/112/25/E3161.full.pdf,,yes,
Physical Sciences,Engineering,"Xi Zhu, Yingjie Xu, Luisa M. Solis, Wei Tao, Liangzhe Wang, Carmen Behrens, Xiaoyang Xu, Lili Zhao, Danny Liu, Jun Wu, Ning Zhang, Ignacio I. Wistuba, Omid C. Farokhzad, Bruce R. Zetter, Jinjun Shi",Long-circulating siRNA nanoparticles for validating Prohibitin1-targeted non-small cell lung cancer treatment,2015,112,25,7779-7784,http://www.pnas.org/content/112/25/7779.abstract,nan,http://www.pnas.org/content/112/25/7779.full,http://www.pnas.org/content/112/25/7779.full.pdf,,yes,
Physical Sciences,Physics,"Charles Pépin, Paul Loubeyre, Florent Occelli, Paul Dumas, Marco Formentin, Andrea Rinaldo, Joel E. Cohen, Amos Maritan",Synthesis of lithium polyhydrides above 130 GPa at 300 K,2015,112,25,7673-7676,http://www.pnas.org/content/112/25/7673.abstract,nan,http://www.pnas.org/content/112/25/7673.full,http://www.pnas.org/content/112/25/7673.full.pdf,,yes,
Physical Sciences,Physics,"Andrea Giometto, Marco Formentin, Andrea Rinaldo, Joel E. Cohen, Amos Maritan",Sample and population exponents of generalized Taylor’s law,2015,112,25,7755-7760,http://www.pnas.org/content/112/25/7755.abstract,nan,http://www.pnas.org/content/112/25/7755.full,http://www.pnas.org/content/112/25/7755.full.pdf,,yes,
Physical Sciences,Statistics,"Jonathan Taylor, Robert J. Tibshirani, Yun S. Song, Meng Xu",Statistical learning and selective inference,2015,112,25,7629-7634,http://www.pnas.org/content/112/25/7629.abstract,nan,http://www.pnas.org/content/112/25/7629.full,http://www.pnas.org/content/112/25/7629.full.pdf,,yes,
Physical Sciences,Statistics,"Jonathan Terhorst, Yun S. Song",Fundamental limits on the accuracy of demographic inference based on the sample frequency spectrum,2015,112,25,7677-7682,http://www.pnas.org/content/112/25/7677.abstract,nan,http://www.pnas.org/content/112/25/7677.full,http://www.pnas.org/content/112/25/7677.full.pdf,,yes,
Physical Sciences,Statistics,"Joel E. Cohen, Meng Xu",Random sampling of skewed distributions implies Taylor’s power law of fluctuation scaling,2015,112,25,7749-7754,http://www.pnas.org/content/112/25/7749.abstract,nan,http://www.pnas.org/content/112/25/7749.full,http://www.pnas.org/content/112/25/7749.full.pdf,,yes,
Social Sciences,Anthropology,"Marjolein D. Bosch, Marcello A. Mannino, Amy L. Prendergast, Tamsin C. O’Connell, Beatrice Demarchi, Sheila M. Taylor, Laura Niven, Johannes van der Plicht, Jean-Jacques Hublin",New chronology for Ksâr ‘Akil (Lebanon) supports Levantine route of modern human dispersal into Europe,2015,112,25,7683-7688,http://www.pnas.org/content/112/25/7683.abstract,nan,http://www.pnas.org/content/112/25/7683.full,http://www.pnas.org/content/112/25/7683.full.pdf,,yes,
Social Sciences,Psychological and Cognitive Sciences,"Sunhae Sul, Philippe N. Tobler, Grit Hein, Susanne Leiberg, Daehyun Jung, Ernst Fehr, Hackjin Kim",Spatial gradient in value representation along the medial prefrontal cortex reflects individual differences in prosociality,2015,112,25,7851-7856,http://www.pnas.org/content/112/25/7851.abstract,nan,http://www.pnas.org/content/112/25/7851.full,http://www.pnas.org/content/112/25/7851.full.pdf,,yes,
Biological Sciences,Applied Biological Sciences,"Aditya Gupta, Michael Place, Steven Goldstein, Deepayan Sarkar, Shiguo Zhou, Konstantinos Potamousis, Jaehyup Kim, Claire Flanagan, Yang Li, Michael A. Newton, Natalie S. Callander, Peiman Hematti, Emery H. Bresnick, Jian Ma, Fotis Asimakopoulos, David C. Schwartz",Single-molecule analysis reveals widespread structural variation in multiple myeloma,2015,112,25,7689-7694,http://www.pnas.org/content/112/25/7689.abstract,nan,http://www.pnas.org/content/112/25/7689.full,http://www.pnas.org/content/112/25/7689.full.pdf,,yes,
Biological Sciences,Biochemistry,"Aileen Ariosa, Jae Ho Lee, Shuai Wang, Ishu Saraogi, Shu-ou Shan, Jiansen Jiang, Jiang Zhang, Xuan Khoi Dang, Joseph A. Loo, Z. Hong Zhou, Pascal F. Egea, Lasse G. Reefschläger, Marco Dehling, Tobias J. Struller, Elisabeth Häusler, Andreas Seidl, Ville R. I. Kaila, Johannes Buchner, Jinzhi Wang, Anastasia Blagoveshchenskaya, Lillian Lim, M. S. Madhusudhan, Peter Mayinger, Randy Schekman, Dmitry A. Cherepanov, Anssi M. Malinen, Dmitry A. Bloch, Dimitry Y. Sorokin, Inna I. Severina, Tatiana V. Ivashina, Reijo Lahti, Gerard Muyzer, Vladimir P. Skulachev, Takumi Kawashima, Yuichi Nishitani, Tamotsu Kanai, Takehiko Wada, Kenji Inaba, Haruyuki Atomi, Tadayuki Imanaka, Kunio Miki, Shota Nakamichi, Aya Ohkuni, Nozomi Kamiyama, Ayano Naoe, Hisashi Tsujimura, Urara Yokose, Kazumitsu Sugiura, Junko Ishikawa, Masashi Akiyama, Akio Kihara, Michal Wasilewski, Paulina Sakowska, Agnieszka Gornicka, Lena Böttinger, Jian Qiu, Nils Wiedemann, Agnieszka Chacinska, Camille Terfve, John G. Gribben, Julio Saez-Rodriguez, Pedro Rodriguez Cutillas",Regulation by a chaperone improves substrate selectivity during cotranslational protein targeting,2015,112,25,E3169-E3178,http://www.pnas.org/content/112/25/E3169.abstract,nan,http://www.pnas.org/content/112/25/E3169.full,http://www.pnas.org/content/112/25/E3169.full.pdf,,yes,
Biological Sciences,Biochemistry,"Andrew P. AhYoung, Jiansen Jiang, Jiang Zhang, Xuan Khoi Dang, Joseph A. Loo, Z. Hong Zhou, Pascal F. Egea",Conserved SMP domains of the ERMES complex bind phospholipids and mediate tether assembly,2015,112,25,E3179-E3188,http://www.pnas.org/content/112/25/E3179.abstract,nan,http://www.pnas.org/content/112/25/E3179.full,http://www.pnas.org/content/112/25/E3179.full.pdf,,yes,
Biological Sciences,Biochemistry,"Edgar E. Boczek, Lasse G. Reefschläger, Marco Dehling, Tobias J. Struller, Elisabeth Häusler, Andreas Seidl, Ville R. I. Kaila, Johannes Buchner",Conformational processing of oncogenic v-Src kinase by the molecular chaperone Hsp90,2015,112,25,E3189-E3198,http://www.pnas.org/content/112/25/E3189.abstract,nan,http://www.pnas.org/content/112/25/E3189.full,http://www.pnas.org/content/112/25/E3189.full.pdf,,yes,
Biological Sciences,Biochemistry,"Kanika Bajaj Pahuja, Jinzhi Wang, Anastasia Blagoveshchenskaya, Lillian Lim, M. S. Madhusudhan, Peter Mayinger, Randy Schekman",Phosphoregulatory protein 14-3-3 facilitates SAC1 transport from the endoplasmic reticulum,2015,112,25,E3199-E3206,http://www.pnas.org/content/112/25/E3199.abstract,nan,http://www.pnas.org/content/112/25/E3199.full,http://www.pnas.org/content/112/25/E3199.full.pdf,,yes,
Biological Sciences,Biochemistry,"Maria S. Muntyan, Dmitry A. Cherepanov, Anssi M. Malinen, Dmitry A. Bloch, Dimitry Y. Sorokin, Inna I. Severina, Tatiana V. Ivashina, Reijo Lahti, Gerard Muyzer, Vladimir P. Skulachev",Cytochrome,2015,112,25,7695-7700,http://www.pnas.org/content/112/25/7695.abstract,nan,http://www.pnas.org/content/112/25/7695.full,http://www.pnas.org/content/112/25/7695.full.pdf,,yes,
Biological Sciences,Biochemistry,"Satoshi Watanabe, Takumi Kawashima, Yuichi Nishitani, Tamotsu Kanai, Takehiko Wada, Kenji Inaba, Haruyuki Atomi, Tadayuki Imanaka, Kunio Miki",Structural basis of a Ni acquisition cycle for [NiFe] hydrogenase by Ni-metallochaperone HypA and its enhancer,2015,112,25,7701-7706,http://www.pnas.org/content/112/25/7701.abstract,nan,http://www.pnas.org/content/112/25/7701.full,http://www.pnas.org/content/112/25/7701.full.pdf,,yes,
Biological Sciences,Biochemistry,"Yusuke Ohno, Shota Nakamichi, Aya Ohkuni, Nozomi Kamiyama, Ayano Naoe, Hisashi Tsujimura, Urara Yokose, Kazumitsu Sugiura, Junko Ishikawa, Masashi Akiyama, Akio Kihara","Essential role of the cytochrome P450 CYP4F22 in the production of acylceramide, the key lipid for skin permeability barrier formation",2015,112,25,7707-7712,http://www.pnas.org/content/112/25/7707.abstract,nan,http://www.pnas.org/content/112/25/7707.full,http://www.pnas.org/content/112/25/7707.full.pdf,,yes,
Biological Sciences,Biochemistry,"Piotr Bragoszewski, Michal Wasilewski, Paulina Sakowska, Agnieszka Gornicka, Lena Böttinger, Jian Qiu, Nils Wiedemann, Agnieszka Chacinska",Retro-translocation of mitochondrial intermembrane space proteins,2015,112,25,7713-7718,http://www.pnas.org/content/112/25/7713.abstract,nan,http://www.pnas.org/content/112/25/7713.full,http://www.pnas.org/content/112/25/7713.full.pdf,,yes,
Biological Sciences,Biochemistry,"Edmund H. Wilkes, Camille Terfve, John G. Gribben, Julio Saez-Rodriguez, Pedro Rodriguez Cutillas",Empirical inference of circuitry and plasticity in a kinase signaling network,2015,112,25,7719-7724,http://www.pnas.org/content/112/25/7719.abstract,nan,http://www.pnas.org/content/112/25/7719.full,http://www.pnas.org/content/112/25/7719.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Wing Sin Chiu, Natalie A. Belsey, Natalie L. Garrett, Julian Moger, M. Begoña Delgado-Charro, Richard H. Guy, Matthew L. Freedman, Jun S. Liu, Xiaole Shirley Liu, Akio Kitao",Molecular diffusion in the human nail measured by stimulated Raman scattering microscopy,2015,112,25,7725-7730,http://www.pnas.org/content/112/25/7725.abstract,nan,http://www.pnas.org/content/112/25/7725.full,http://www.pnas.org/content/112/25/7725.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Peng Jiang, Matthew L. Freedman, Jun S. Liu, Xiaole Shirley Liu",Inference of transcriptional regulation in cancers,2015,112,25,7731-7736,http://www.pnas.org/content/112/25/7731.abstract,nan,http://www.pnas.org/content/112/25/7731.full,http://www.pnas.org/content/112/25/7731.full.pdf,,yes,
Biological Sciences,Biophysics and Computational Biology,"Yasutaka Nishihara, Akio Kitao",Gate-controlled proton diffusion and protonation-induced ratchet motion in the stator of the bacterial flagellar motor,2015,112,25,7737-7742,http://www.pnas.org/content/112/25/7737.abstract,nan,http://www.pnas.org/content/112/25/7737.full,http://www.pnas.org/content/112/25/7737.full.pdf,,yes,
Biological Sciences,Cell Biology,"Sandrine Levet, Marie Ouarné, Delphine Ciais, Charles Coutton, Mariela Subileau, Christine Mallet, Nicolas Ricard, Marie Bidart, Thierry Debillon, Francesca Faravelli, Caroline Rooryck, Jean-Jacques Feige, Emmanuelle Tillet, Sabine Bailly, Powel Brown, Shady Younis, Ola Wallerman, Rajesh Gupta, Leif Andersson, Tobias Sjöblom",BMP9 and BMP10 are necessary for proper closure of the ductus arteriosus,2015,112,25,E3207-E3215,http://www.pnas.org/content/112/25/E3207.abstract,nan,http://www.pnas.org/content/112/25/E3207.full,http://www.pnas.org/content/112/25/E3207.full.pdf,,yes,
Biological Sciences,Cell Biology,"Svasti Haricharan, Powel Brown",TLR4 has a TP53-dependent dual role in regulating breast cancer cell growth,2015,112,25,E3216-E3225,http://www.pnas.org/content/112/25/E3216.abstract,nan,http://www.pnas.org/content/112/25/E3216.full,http://www.pnas.org/content/112/25/E3216.full.pdf,,yes,
Biological Sciences,Cell Biology,"Muhammad Akhtar Ali, Shady Younis, Ola Wallerman, Rajesh Gupta, Leif Andersson, Tobias Sjöblom",Transcriptional modulator,2015,112,25,7743-7748,http://www.pnas.org/content/112/25/7743.abstract,nan,http://www.pnas.org/content/112/25/7743.full,http://www.pnas.org/content/112/25/7743.full.pdf,,yes,
Biological Sciences,Ecology,"Claire Régnier, Guillaume Achaz, Amaury Lambert, Robert H. Cowie, Philippe Bouchet, Benoît Fontaine",Mass extinction in poorly known taxa,2015,112,25,7761-7766,http://www.pnas.org/content/112/25/7761.abstract,nan,http://www.pnas.org/content/112/25/7761.full,http://www.pnas.org/content/112/25/7761.full.pdf,,yes,
Biological Sciences,Environmental Sciences,"Paul Carini, Benjamin A. S. Van Mooy, J. Cameron Thrash, Angelicque White, Yanlin Zhao, Emily O. Campbell, Helen F. Fredricks, Stephen J. Giovannoni",SAR11 lipid renovation in response to phosphate starvation,2015,112,25,7767-7772,http://www.pnas.org/content/112/25/7767.abstract,nan,http://www.pnas.org/content/112/25/7767.full,http://www.pnas.org/content/112/25/7767.full.pdf,,yes,
Biological Sciences,Evolution,"Premal Shah, David M. McCandlish, Joshua B. Plotkin, Yun S. Song",Contingency and entrenchment in protein evolution under purifying selection,2015,112,25,E3226-E3235,http://www.pnas.org/content/112/25/E3226.abstract,nan,http://www.pnas.org/content/112/25/E3226.full,http://www.pnas.org/content/112/25/E3226.full.pdf,,yes,
Biological Sciences,Genetics,"Ivan Conte, Kristen D. Hadfield, Sara Barbato, Sabrina Carrella, Mariateresa Pizzo, Rajeshwari S. Bhat, Annamaria Carissimo, Marianthi Karali, Louise F. Porter, Jill Urquhart, Sofie Hateley, James O’Sullivan, Forbes D. C. Manson, Stephan C. F. Neuhauss, Sandro Banfi, Graeme C. M. Black",MiR-204 is responsible for inherited retinal dystrophy associated with ocular coloboma,2015,112,25,E3236-E3245,http://www.pnas.org/content/112/25/E3236.abstract,nan,http://www.pnas.org/content/112/25/E3236.full,http://www.pnas.org/content/112/25/E3236.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Yayi Gao, Jiayou Tang, Weiqian Chen, Qiang Li, Jia Nie, Fang Lin, Qingsi Wu, Zuojia Chen, Zhimei Gao, Huimin Fan, Andy Tsun, Jijia Shen, Guihua Chen, Zhongmin Liu, Zhenkun Lou, Nancy J. Olsen, Song Guo Zheng, Bin Li, Xiao He, Jayati Mookerjee-Basu, Dai Zhongping, Xiang Hua, Emmanuelle Nicolas, Maria Luisa Sulis, Adolfo A. Ferrando, Joseph R. Testa, Dietmar J. Kappes",Inflammation negatively regulates FOXP3 and regulatory T-cell function via DBC1,2015,112,25,E3246-E3254,http://www.pnas.org/content/112/25/E3246.abstract,nan,http://www.pnas.org/content/112/25/E3246.full,http://www.pnas.org/content/112/25/E3246.full.pdf,,yes,
Biological Sciences,Immunology and Inflammation,"Hyung-Ok Lee, Xiao He, Jayati Mookerjee-Basu, Dai Zhongping, Xiang Hua, Emmanuelle Nicolas, Maria Luisa Sulis, Adolfo A. Ferrando, Joseph R. Testa, Dietmar J. Kappes",Disregulated expression of the transcription factor ThPOK during T-cell development leads to high incidence of T-cell lymphomas,2015,112,25,7773-7778,http://www.pnas.org/content/112/25/7773.abstract,nan,http://www.pnas.org/content/112/25/7773.full,http://www.pnas.org/content/112/25/7773.full.pdf,,yes,
Biological Sciences,Medical Sciences,"Johan A. den Boon, Dohun Pyeon, Sophia S. Wang, Mark Horswill, Mark Schiffman, Mark Sherman, Rosemary E. Zuna, Zhishi Wang, Stephen M. Hewitt, Rachel Pearson, Meghan Schott, Lisa Chung, Qiuling He, Paul Lambert, Joan Walker, Michael A. Newton, Nicolas Wentzensen, Paul Ahlquist, Yingjie Xu, Luisa M. Solis, Wei Tao, Liangzhe Wang, Carmen Behrens, Xiaoyang Xu, Lili Zhao, Danny Liu, Jun Wu, Ning Zhang, Ignacio I. Wistuba, Omid C. Farokhzad, Bruce R. Zetter, Jinjun Shi",Molecular transitions from papillomavirus infection to cervical precancer and cancer: Role of stromal estrogen receptor signaling,2015,112,25,E3255-E3264,http://www.pnas.org/content/112/25/E3255.abstract,nan,http://www.pnas.org/content/112/25/E3255.full,http://www.pnas.org/content/112/25/E3255.full.pdf,,yes,
Biological Sciences,Microbiology,"Francesca Graziano, Marion Desdouits, Livia Garzetti, Paola Podini, Massimo Alfano, Anna Rubartelli, Roberto Furlan, Philippe Benaroch, Guido Poli, Ruben L. Gonzalez, Jonathan Dworkin, Francois-Xavier Campbell-Valois, Jean-Yves Tinevez, Giulia Nigro, Martin Sachse, Maryse Moya-Nilges, Katharina Nothelfer, Benoit Marteyn, Spencer L. Shorte, Philippe J. Sansonetti, Stefano Ghignone, Paola Bonfante, Arthur Schüßler, Joseph B. Morton, Teresa E. Pawlowska, Ari Yasunaga, Debasis Panda, Michael A. Tartell, Kaycie C. Hopkins, Scott E. Hensley, Sara Cherry, Patrick Veiga, Kathrin Fenn, Monia Michaud, Jason H. Kim, Carey Ann Gallini, Jonathan N. Glickman, Gaëlle Quéré, Peggy Garault, Chloé Béal, Muriel Derrien, Pascal Courtin, Saulius Kulakauskas, Marie-Pierre Chapot-Chartier, Johan van Hylckama Vlieg, Wendy S. Garrett, Akira Kawaguchi, Akira Ainai, Shin-ichi Tamura, Ryo Ito, Pretty Multihartina, Vivi Setiawaty, Krisna Nur Andriana Pangesti, Takato Odagiri, Masato Tashiro, Hideki Hasegawa",Extracellular ATP induces the rapid release of HIV-1 from virus containing compartments of human macrophages,2015,112,25,E3265-E3273,http://www.pnas.org/content/112/25/E3265.abstract,nan,http://www.pnas.org/content/112/25/E3265.full,http://www.pnas.org/content/112/25/E3265.full.pdf,,yes,
