category,category_minor,authors,title,year,volume,issue,pages,url_abstract,url_extract,url_fulltext,url_fullpdf,url_abstract_is_duplicate,download_abstract,download_fullpdf,abstract_local_path,local_fullpdf_path,category_fullpdf,category_abstract_1_major,category_abstract_1_minor,category_abstract_2_major,category_abstract_2_minor,category_merged,keywords,warning
Biological Sciences,Evolution,"Michael J. Landis, Joshua G. Schraiber",Pulsed evolution shaped modern vertebrate body sizes,2017,114,50,13224-13229,http://www.pnas.org/content/114/50/13224.abstract,nan,http://www.pnas.org/content/114/50/13224.full,http://www.pnas.org/content/114/50/13224.full.pdf,nan,yes,nan,2017/13224.abstract.txt,,,,,,,Evolution,"macroevolution
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Ryosuke Kita, Sandeep Venkataram, Yiqi Zhou, Hunter B. Fraser, Andrew Folkmann, Daniel H. Goldman, Heather Kulaga, Michael J. Grzelak, Dominique Rasoloson, Supriya Paidemarry, Rachel Green, Randall R. Reed, Geraldine Seydoux, Zhongchi Li, Colleen Kelley, Yuanli Wang, Yanhui Hu, Alexander J. Valvezan, Brendan D. Manning, Norbert Perrimon, Trevor Van Eeuwen, Joanna Zamel, Enrique Lin-Shiao, Nir Kalisman, Kenji Murakami",High-resolution mapping of,2017,114,50,E10736-E10744,http://www.pnas.org/content/114/50/E10736.abstract,nan,http://www.pnas.org/content/114/50/E10736.full,http://www.pnas.org/content/114/50/E10736.full.pdf,nan,yes,nan,2017/E10736.abstract.txt,,,,,,,Genetics,"yeast
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Alexandre Paix, Andrew Folkmann, Daniel H. Goldman, Heather Kulaga, Michael J. Grzelak, Dominique Rasoloson, Supriya Paidemarry, Rachel Green, Randall R. Reed, Geraldine Seydoux",Precision genome editing using synthesis-dependent repair of Cas9-induced DNA breaks,2017,114,50,E10745-E10754,http://www.pnas.org/content/114/50/E10745.abstract,nan,http://www.pnas.org/content/114/50/E10745.full,http://www.pnas.org/content/114/50/E10745.full.pdf,nan,yes,nan,2017/E10745.abstract.txt,,,,,,,Genetics,"CRISPR
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Benjamin E. Housden, Zhongchi Li, Colleen Kelley, Yuanli Wang, Yanhui Hu, Alexander J. Valvezan, Brendan D. Manning, Norbert Perrimon",Improved detection of synthetic lethal interactions in,2017,114,50,E10755-E10762,http://www.pnas.org/content/114/50/E10755.abstract,nan,http://www.pnas.org/content/114/50/E10755.full,http://www.pnas.org/content/114/50/E10755.full.pdf,nan,yes,nan,2017/E10755.abstract.txt,,,,,,,Genetics,"syntheticlethality
","FILE : OK: .abstract.txt ,"
Biological Sciences,Genetics,"Nivedita Damodaren, Trevor Van Eeuwen, Joanna Zamel, Enrique Lin-Shiao, Nir Kalisman, Kenji Murakami",Def1 interacts with TFIIH and modulates RNA polymerase II transcription,2017,114,50,13230-13235,http://www.pnas.org/content/114/50/13230.abstract,nan,http://www.pnas.org/content/114/50/13230.full,http://www.pnas.org/content/114/50/13230.full.pdf,nan,yes,nan,2017/13230.abstract.txt,,,,,,,Genetics,"transcription
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Thomas Ciucci, Melanie S. Vacchio, Rémy Bosselut, Jasmine Ramirez, Nawar Naseer, Nicole M. Palacio, Ingharan J. Siddarthan, Brian M. Yan, Mark A. Boyer, Daniel A. Pensinger, John-Demian Sauer, Sunny Shin",A STAT3-dependent transcriptional circuitry inhibits cytotoxic gene expression in T cells,2017,114,50,13236-13241,http://www.pnas.org/content/114/50/13236.abstract,nan,http://www.pnas.org/content/114/50/13236.full,http://www.pnas.org/content/114/50/13236.full.pdf,nan,yes,nan,2017/13236.abstract.txt,,,,,,,Immunology and Inflammation,"CD8Tcells
","FILE : OK: .abstract.txt ,"
Biological Sciences,Immunology and Inflammation,"Valeria M. Reyes Ruiz, Jasmine Ramirez, Nawar Naseer, Nicole M. Palacio, Ingharan J. Siddarthan, Brian M. Yan, Mark A. Boyer, Daniel A. Pensinger, John-Demian Sauer, Sunny Shin",Broad detection of bacterial type III secretion system and flagellin proteins by the human NAIP/NLRC4 inflammasome,2017,114,50,13242-13247,http://www.pnas.org/content/114/50/13242.abstract,nan,http://www.pnas.org/content/114/50/13242.full,http://www.pnas.org/content/114/50/13242.full.pdf,nan,yes,nan,2017/13242.abstract.txt,,,,,,,Immunology and Inflammation,"inflammasome
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Heaseung Sophia Chung, Grace E. Kim, Ronald J. Holewinski, Vidya Venkatraman, Guangshuo Zhu, Djahida Bedja, David A. Kass, Jennifer E. Van Eyk, Gadi Lalazar, Shauna L. Houlihan, Darjus F. Tschaharganeh, Timour Baslan, Chi-Chao Chen, David Requena, Sha Tian, Benedikt Bosbach, John E. Wilkinson, Sanford M. Simon, Scott W. Lowe, Folami L. Powell, Sagar Patel, Diana R. Gutsaeva, Amany Tawfik, Sylvia B. Smith, Julian Nussbaum, Norman L. Block, Pamela M. Martin, Andrew V. Schally, Manuela Bartoli, Veronica Gatti, Dario Presutti, Giovina Ruberti, Claudia Fierro, Elke Katrin Markert, Karen H. Vousden, Huiqing Zhou, Alessandro Mauriello, Lucia Anemone, Lucilla Bongiorno-Borbone, Gerry Melino, Angelo Peschiaroli",Transient receptor potential channel 6 regulates abnormal cardiac S-nitrosylation in Duchenne muscular dystrophy,2017,114,50,E10763-E10771,http://www.pnas.org/content/114/50/E10763.abstract,nan,http://www.pnas.org/content/114/50/E10763.full,http://www.pnas.org/content/114/50/E10763.full.pdf,nan,yes,nan,2017/E10763.abstract.txt,,,,,,,Medical Sciences,"Duchennemusculardystrophy
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Edward R. Kastenhuber, Gadi Lalazar, Shauna L. Houlihan, Darjus F. Tschaharganeh, Timour Baslan, Chi-Chao Chen, David Requena, Sha Tian, Benedikt Bosbach, John E. Wilkinson, Sanford M. Simon, Scott W. Lowe",fusion kinase interacts with β-catenin and the liver regenerative response to drive fibrolamellar hepatocellular carcinoma,2017,114,50,13076-13084,http://www.pnas.org/content/114/50/13076.abstract,nan,http://www.pnas.org/content/114/50/13076.full,http://www.pnas.org/content/114/50/13076.full.pdf,nan,yes,nan,2017/13076.abstract.txt,,,,,,,Medical Sciences,"fibrolamellarhepatocellularcarcinoma
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Menaka C. Thounaojam, Folami L. Powell, Sagar Patel, Diana R. Gutsaeva, Amany Tawfik, Sylvia B. Smith, Julian Nussbaum, Norman L. Block, Pamela M. Martin, Andrew V. Schally, Manuela Bartoli",Protective effects of agonists of growth hormone-releasing hormone (GHRH) in early experimental diabetic retinopathy,2017,114,50,13248-13253,http://www.pnas.org/content/114/50/13248.abstract,nan,http://www.pnas.org/content/114/50/13248.full,http://www.pnas.org/content/114/50/13248.full.pdf,nan,yes,nan,2017/13248.abstract.txt,,,,,,,Medical Sciences,"GHRH
","FILE : OK: .abstract.txt ,"
Biological Sciences,Medical Sciences,"Mirco Compagnone, Veronica Gatti, Dario Presutti, Giovina Ruberti, Claudia Fierro, Elke Katrin Markert, Karen H. Vousden, Huiqing Zhou, Alessandro Mauriello, Lucia Anemone, Lucilla Bongiorno-Borbone, Gerry Melino, Angelo Peschiaroli",ΔNp63-mediated regulation of hyaluronic acid metabolism and signaling supports HNSCC tumorigenesis,2017,114,50,13254-13259,http://www.pnas.org/content/114/50/13254.abstract,nan,http://www.pnas.org/content/114/50/13254.full,http://www.pnas.org/content/114/50/13254.full.pdf,nan,yes,nan,2017/13254.abstract.txt,,,,,,,Medical Sciences,"HNSCC
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Rachel E. Bosserman, Tiffany T. Nguyen, Kevin G. Sanchez, Alexandra E. Chirakos, Micah J. Ferrell, Cristal R. Thompson, Matthew M. Champion, Robert B. Abramovitch, Patricia A. Champion, Toru Okamoto, Yukari Sugiyama, Tatsuya Suzuki, Shinji Kusakabe, Makoto Tokunaga, Takasuke Fukuhara, Miwa Sasai, Takahiro Tougan, Yasue Matsunaga, Kazuo Yamashita, Yusuke Sakai, Masahiro Yamamoto, Toshihiro Horii, Daron M. Standley, Kohji Moriishi, Kyoji Moriya, Kazuhiko Koike, Yoshiharu Matsuura, Fan Jin, Timo Glatter, Victor Sourjik",WhiB6 regulation of ESX-1 gene expression is controlled by a negative feedback loop in,2017,114,50,E10772-E10781,http://www.pnas.org/content/114/50/E10772.abstract,nan,http://www.pnas.org/content/114/50/E10772.full,http://www.pnas.org/content/114/50/E10772.full.pdf,nan,yes,nan,2017/E10772.abstract.txt,,,,,,,Microbiology,"regulation
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Junki Hirano, Toru Okamoto, Yukari Sugiyama, Tatsuya Suzuki, Shinji Kusakabe, Makoto Tokunaga, Takasuke Fukuhara, Miwa Sasai, Takahiro Tougan, Yasue Matsunaga, Kazuo Yamashita, Yusuke Sakai, Masahiro Yamamoto, Toshihiro Horii, Daron M. Standley, Kohji Moriishi, Kyoji Moriya, Kazuhiko Koike, Yoshiharu Matsuura",Characterization of SPP inhibitors suppressing propagation of HCV and protozoa,2017,114,50,E10782-E10791,http://www.pnas.org/content/114/50/E10782.abstract,nan,http://www.pnas.org/content/114/50/E10782.full,http://www.pnas.org/content/114/50/E10782.full.pdf,nan,yes,nan,2017/E10782.abstract.txt,,,,,,,Microbiology,"SPP
","FILE : OK: .abstract.txt ,"
Biological Sciences,Microbiology,"Jing Yuan, Fan Jin, Timo Glatter, Victor Sourjik",Osmosensing by the bacterial PhoQ/PhoP two-component system,2017,114,50,E10792-E10798,http://www.pnas.org/content/114/50/E10792.abstract,nan,http://www.pnas.org/content/114/50/E10792.full,http://www.pnas.org/content/114/50/E10792.full.pdf,nan,yes,nan,2017/E10792.abstract.txt,,,,,,,Microbiology,"enterobacteria
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Limor Freifeld, Iris Odstrcil, Dominique Förster, Alyson Ramirez, James A. Gagnon, Owen Randlett, Emma K. Costa, Shoh Asano, Orhan T. Celiker, Ruixuan Gao, Daniel A. Martin-Alarcon, Paul Reginato, Cortni Dick, Linlin Chen, David Schoppik, Florian Engert, Herwig Baier, Edward S. Boyden, Lucia Azzollini, Margherita Verani, Paola Martufi, Roberto Boggio, Anass Chiki, Sean M. Deguire, Marta Cherubini, Silvia Gines, J. Lawrence Marsh, Paola Conforti, Elena Cattaneo, Iolanda Santimone, Ferdinando Squitieri, Hilal A. Lashuel, Lara Petricca, Andrea Caricasole, Patricia Seja, Inkeri Spoljaric, Mari A. Virtanen, Jenna Lindfors, Pavel Uvarov, Milla Summanen, Ailey K. Crow, Brian Hsueh, Martin Puskarjov, Eva Ruusuvuori, Juha Voipio, Karl Deisseroth, Kai Kaila, Hideki Shimazu, Ken-ichi Amemori, Satoko Amemori, Patrick L. Tierney, Daniel J. Gibson, Simon Hong, Tomoko Yoshida, Robert Langer, Michael J. Cima, Ann M. Graybiel, Javier Díaz-Alonso, Jonathan M. Levy, Michael A. Bemben, Roger A. Nicoll, Youngcheul Chung, Khatuna Gagnidze, Kaitlyn H. Hajdarovic, Violeta Rayon-Estrada, Dewi Harjanto, Benedetta Bigio, Judit Gal-Toth, Teresa A. Milner, Bruce S. McEwen, F. Nina Papavasiliou, Karen Bulloch, Abraham Z. Snyder, Carl D. Hacker, Anish Mitra, Joshua S. Shimony, David D. Limbrick, Marcus E. Raichle, Matthew D. Smyth, Eric C. Leuthardt",Expansion microscopy of zebrafish for neuroscience and developmental biology studies,2017,114,50,E10799-E10808,http://www.pnas.org/content/114/50/E10799.abstract,nan,http://www.pnas.org/content/114/50/E10799.full,http://www.pnas.org/content/114/50/E10799.full.pdf,nan,yes,nan,2017/E10799.abstract.txt,,,,,,,Neuroscience,"zebrafish
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Cristina Cariulo, Lucia Azzollini, Margherita Verani, Paola Martufi, Roberto Boggio, Anass Chiki, Sean M. Deguire, Marta Cherubini, Silvia Gines, J. Lawrence Marsh, Paola Conforti, Elena Cattaneo, Iolanda Santimone, Ferdinando Squitieri, Hilal A. Lashuel, Lara Petricca, Andrea Caricasole",Phosphorylation of huntingtin at residue T3 is decreased in Huntington’s disease and modulates mutant huntingtin protein conformation,2017,114,50,E10809-E10818,http://www.pnas.org/content/114/50/E10809.abstract,nan,http://www.pnas.org/content/114/50/E10809.full,http://www.pnas.org/content/114/50/E10809.full.pdf,nan,yes,nan,2017/E10809.abstract.txt,,,,,,,Neuroscience,"huntingtin
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Albert Spoljaric, Patricia Seja, Inkeri Spoljaric, Mari A. Virtanen, Jenna Lindfors, Pavel Uvarov, Milla Summanen, Ailey K. Crow, Brian Hsueh, Martin Puskarjov, Eva Ruusuvuori, Juha Voipio, Karl Deisseroth, Kai Kaila",Vasopressin excites interneurons to suppress hippocampal network activity across a broad span of brain maturity at birth,2017,114,50,E10819-E10828,http://www.pnas.org/content/114/50/E10819.abstract,nan,http://www.pnas.org/content/114/50/E10819.full,http://www.pnas.org/content/114/50/E10819.full.pdf,nan,yes,nan,2017/E10819.abstract.txt,,,,,,,Neuroscience,"KCC2
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Samantha G. Ancona Esselmann, Javier Díaz-Alonso, Jonathan M. Levy, Michael A. Bemben, Roger A. Nicoll",Synaptic homeostasis requires the membrane-proximal carboxy tail of GluA2,2017,114,50,13266-13271,http://www.pnas.org/content/114/50/13266.abstract,nan,http://www.pnas.org/content/114/50/13266.full,http://www.pnas.org/content/114/50/13266.full.pdf,nan,yes,nan,2017/13266.abstract.txt,,,,,,,Neuroscience,"synapticscaling
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Daniel C. Cole, Youngcheul Chung, Khatuna Gagnidze, Kaitlyn H. Hajdarovic, Violeta Rayon-Estrada, Dewi Harjanto, Benedetta Bigio, Judit Gal-Toth, Teresa A. Milner, Bruce S. McEwen, F. Nina Papavasiliou, Karen Bulloch",Loss of APOBEC1 RNA-editing function in microglia exacerbates age-related CNS pathophysiology,2017,114,50,13272-13277,http://www.pnas.org/content/114/50/13272.abstract,nan,http://www.pnas.org/content/114/50/13272.full,http://www.pnas.org/content/114/50/13272.full.pdf,nan,yes,nan,2017/13272.abstract.txt,,,,,,,Neuroscience,"microglia
","FILE : OK: .abstract.txt ,"
Biological Sciences,Neuroscience,"Jarod L. Roland, Abraham Z. Snyder, Carl D. Hacker, Anish Mitra, Joshua S. Shimony, David D. Limbrick, Marcus E. Raichle, Matthew D. Smyth, Eric C. Leuthardt",On the role of the corpus callosum in interhemispheric functional connectivity in humans,2017,114,50,13278-13283,http://www.pnas.org/content/114/50/13278.abstract,nan,http://www.pnas.org/content/114/50/13278.full,http://www.pnas.org/content/114/50/13278.full.pdf,nan,yes,nan,2017/13278.abstract.txt,,,,,,,Neuroscience,"corpuscallosum
","FILE : OK: .abstract.txt ,"
Biological Sciences,Population Biology,"Deborah Pardo, Jaume Forcada, Andrew G. Wood, Geoff N. Tuck, Louise Ireland, Roger Pradel, John P. Croxall, Richard A. Phillips",Additive effects of climate and fisheries drive ongoing declines in multiple albatross species,2017,114,50,E10829-E10837,http://www.pnas.org/content/114/50/E10829.abstract,nan,http://www.pnas.org/content/114/50/E10829.full,http://www.pnas.org/content/114/50/E10829.full.pdf,nan,yes,nan,2017/E10829.abstract.txt,,,,,,,Population Biology,"seabirddemography
","FILE : OK: .abstract.txt ,"
Biological Sciences,Psychological and Cognitive Sciences,"Victoria Leong, Elizabeth Byrne, Kaili Clackson, Stanimira Georgieva, Sarah Lam, Sam Wass",Speaker gaze increases information coupling between infant and adult brains,2017,114,50,13290-13295,http://www.pnas.org/content/114/50/13290.abstract,nan,http://www.pnas.org/content/114/50/13290.full,http://www.pnas.org/content/114/50/13290.full.pdf,nan,yes,nan,2017/13290.abstract.txt,,,,,,,Psychological and Cognitive Sciences,"neuralsynchronization
","FILE : OK: .abstract.txt ,"
Biological Sciences,Systems Biology,"Marc Presler, Elizabeth Van Itallie, Allon M. Klein, Ryan Kunz, Margaret L. Coughlin, Leonid Peshkin, Steven P. Gygi, Martin Wühr, Marc W. Kirschner, Dewi Harjanto, Claire E. Hamilton, Yamina A. Berchiche, Emily Conn Gantman, Thomas P. Sakmar, Karen Bulloch, Khatuna Gagnidze, Sheila Harroch, Bruce S. McEwen, F. Nina Papavasiliou",Proteomics of phosphorylation and protein dynamics during fertilization and meiotic exit in the,2017,114,50,E10838-E10847,http://www.pnas.org/content/114/50/E10838.abstract,nan,http://www.pnas.org/content/114/50/E10838.full,http://www.pnas.org/content/114/50/E10838.full.pdf,nan,yes,nan,2017/E10838.abstract.txt,,,,,,,Systems Biology,"cellcycle
","FILE : OK: .abstract.txt ,"
Biological Sciences,Systems Biology,"Violeta Rayon-Estrada, Dewi Harjanto, Claire E. Hamilton, Yamina A. Berchiche, Emily Conn Gantman, Thomas P. Sakmar, Karen Bulloch, Khatuna Gagnidze, Sheila Harroch, Bruce S. McEwen, F. Nina Papavasiliou","Epitranscriptomic profiling across cell types reveals associations between APOBEC1-mediated RNA editing, gene expression outcomes, and cellular function",2017,114,50,13296-13301,http://www.pnas.org/content/114/50/13296.abstract,nan,http://www.pnas.org/content/114/50/13296.full,http://www.pnas.org/content/114/50/13296.full.pdf,nan,yes,nan,2017/13296.abstract.txt,,,,,,,Systems Biology,"epitranscriptomics
","FILE : OK: .abstract.txt ,"
Corrections (Online Only),Systems Biology,nan,"Correction for Schulte et al., Prairie strips improve biodiversity and the delivery of multiple ecosystem services from corn–soybean croplands",2017,114,50,E10851,http://www.pnas.org/content/114/50/E10851.abstract,nan,http://www.pnas.org/content/114/50/E10851.full,http://www.pnas.org/content/114/50/E10851.full.pdf,nan,yes,nan,2017/E10851.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Letters (Online Only),nan,Gregory J. Hogan,Clarifying results and prevailing models for the evolution of Puf proteins and their RNA targets,2017,114,51,E10853,http://www.pnas.org/content/114/51/E10853.abstract,nan,http://www.pnas.org/content/114/51/E10853.full,http://www.pnas.org/content/114/51/E10853.full.pdf,nan,yes,nan,2017/E10853.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Letters (Online Only),nan,"Daniel Wilinski, Natascha Buter, Andrew D. Klocko, Christopher P. Lapointe, Eric U. Selker, Audrey P. Gasch, Marvin Wickens",Reply to Hogan: Direct evidence of RNA–protein interactions and rewiring,2017,114,51,E10854-E10855,http://www.pnas.org/content/114/51/E10854.abstract,nan,http://www.pnas.org/content/114/51/E10854.full,http://www.pnas.org/content/114/51/E10854.full.pdf,nan,yes,nan,2017/E10854.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Letters (Online Only),nan,"Sofie Mohlin, Kristoffer von Stedingk, Alexander Pietras, Sven Påhlman",No reason to reconsider HIF-2 as an oncogene in neuroblastoma and other cancer forms,2017,114,51,E10856-E10858,http://www.pnas.org/content/114/51/E10856.abstract,nan,http://www.pnas.org/content/114/51/E10856.full,http://www.pnas.org/content/114/51/E10856.full.pdf,nan,yes,nan,2017/E10856.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Letters (Online Only),nan,"Isabelle Westerlund, Yao Shi, Konstantinos Toskas, Stuart M. Fell, Shuijie Li, Erik Södersten, Susanne Schlisio, Johan Holmberg",Reply to Mohlin et al.: High levels of,2017,114,51,E10859-E10860,http://www.pnas.org/content/114/51/E10859.abstract,nan,http://www.pnas.org/content/114/51/E10859.full,http://www.pnas.org/content/114/51/E10859.full.pdf,nan,yes,nan,2017/E10859.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Commentaries,nan,D. Branch Moody,How T cells grasp mycobacterial lipid antigens,2017,114,51,13312-13314,http://www.pnas.org/content/114/51/13312.abstract,nan,http://www.pnas.org/content/114/51/13312.full,http://www.pnas.org/content/114/51/13312.full.pdf,nan,yes,nan,2017/13312.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Commentaries,nan,Joachim Denner,Function of a retroviral envelope protein in the placenta of a viviparous lizard,2017,114,51,13315-13317,http://www.pnas.org/content/114/51/13315.abstract,nan,http://www.pnas.org/content/114/51/13315.full,http://www.pnas.org/content/114/51/13315.full.pdf,nan,yes,nan,2017/13315.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Commentaries,nan,"Eveline L. de Zeeuw, Dorret I. Boomsma",Country-by-genotype-by-environment interaction in childhood academic achievement,2017,114,51,13318-13320,http://www.pnas.org/content/114/51/13318.abstract,nan,http://www.pnas.org/content/114/51/13318.full,http://www.pnas.org/content/114/51/13318.full.pdf,nan,yes,nan,2017/13318.abstract.txt,,,,,,,,,"FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Perspectives,"Philip Ball, Thomas Loerting, Francesco Sciortino, Sunita Dey",Water is an active matrix of life for cell and molecular biology,2017,114,51,13327-13335,http://www.pnas.org/content/114/51/13327.abstract,nan,http://www.pnas.org/content/114/51/13327.full,http://www.pnas.org/content/114/51/13327.full.pdf,nan,yes,nan,2017/13327.abstract.txt,,,,,,,,"water
","FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Perspectives,"Philip H. Handle, Thomas Loerting, Francesco Sciortino","Supercooled and glassy water: Metastable liquid(s), amorphous solid(s), and a no-man’s land",2017,114,51,13336-13344,http://www.pnas.org/content/114/51/13336.abstract,nan,http://www.pnas.org/content/114/51/13336.full,http://www.pnas.org/content/114/51/13336.full.pdf,nan,yes,nan,2017/13336.abstract.txt,,,,,,,,"water
","FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Perspectives,"C. N. R. Rao, Sunita Dey",Solar thermochemical splitting of water to generate hydrogen,2017,114,51,13385-13393,http://www.pnas.org/content/114/51/13385.abstract,nan,http://www.pnas.org/content/114/51/13385.full,http://www.pnas.org/content/114/51/13385.full.pdf,nan,yes,nan,2017/13385.abstract.txt,,,,,,,,"thermochemicalH2Osplitting
","FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Research Articles,"Erte Xi, Vasudevan Venkateshwaran, Lijuan Li, Nicholas Rego, Amish J. Patel, Shekhar Garde, Andrew P. Carpenter, Regina K. Ciszewski, Brandon K. Schabes, Clive T. Kittredge, Fred G. Moore, Geraldine L. Richmond, Rahel A. Woldeyes, Takanori Nakane, Ayumi Yamashita, Tomoyuki Tanaka, Kotaro Koiwai, Aaron S. Brewster, Benjamin A. Barad, Yujie Chen, Thomas Lemmin, Monarin Uervirojnangkoorn, Toshi Arima, Jun Kobayashi, Tetsuya Masuda, Mamoru Suzuki, Michihiro Sugahara, Nicholas K. Sauter, Rie Tanaka, Osamu Nureki, Kensuke Tono, Yasumasa Joti, Eriko Nango, So Iwata, Fumiaki Yumoto, James S. Fraser, William F. DeGrado, Krista M. Parry, Abraham C. Stern, Marijke H. C. Van Spyk, Michael J. Makowski, J. Alfredo Freites, Bernd Winter, Douglas J. Tobias, John C. Hemminger, Son C. Nguyen, Stephen J. Cox, Horst Weller, A. Paul Alivisatos, Phillip L. Geissler, Richard J. Saykally, David T. Limmer, Adam P. Willard, Daniel G. Nocera",Hydrophobicity of proteins and nanostructured solutes is governed by topographical and chemical context,2017,114,51,13345-13350,http://www.pnas.org/content/114/51/13345.abstract,nan,http://www.pnas.org/content/114/51/13345.full,http://www.pnas.org/content/114/51/13345.full.pdf,nan,yes,nan,2017/13345.abstract.txt,,,,,,,,"nanotube
","FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Research Articles,"Jennifer K. Hensel, Andrew P. Carpenter, Regina K. Ciszewski, Brandon K. Schabes, Clive T. Kittredge, Fred G. Moore, Geraldine L. Richmond",Molecular characterization of water and surfactant AOT at nanoemulsion surfaces,2017,114,51,13351-13356,http://www.pnas.org/content/114/51/13351.abstract,nan,http://www.pnas.org/content/114/51/13351.full,http://www.pnas.org/content/114/51/13351.full.pdf,nan,yes,nan,2017/13351.abstract.txt,,,,,,,,"nanoemulsions
","FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Research Articles,"Jessica L. Thomaston, Rahel A. Woldeyes, Takanori Nakane, Ayumi Yamashita, Tomoyuki Tanaka, Kotaro Koiwai, Aaron S. Brewster, Benjamin A. Barad, Yujie Chen, Thomas Lemmin, Monarin Uervirojnangkoorn, Toshi Arima, Jun Kobayashi, Tetsuya Masuda, Mamoru Suzuki, Michihiro Sugahara, Nicholas K. Sauter, Rie Tanaka, Osamu Nureki, Kensuke Tono, Yasumasa Joti, Eriko Nango, So Iwata, Fumiaki Yumoto, James S. Fraser, William F. DeGrado",XFEL structures of the influenza M2 proton channel: Room temperature water networks and insights into proton conduction,2017,114,51,13357-13362,http://www.pnas.org/content/114/51/13357.abstract,nan,http://www.pnas.org/content/114/51/13357.full,http://www.pnas.org/content/114/51/13357.full.pdf,nan,yes,nan,2017/13357.abstract.txt,,,,,,,,"XFEL
","FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Research Articles,"Kathryn A. Perrine, Krista M. Parry, Abraham C. Stern, Marijke H. C. Van Spyk, Michael J. Makowski, J. Alfredo Freites, Bernd Winter, Douglas J. Tobias, John C. Hemminger",Specific cation effects at aqueous solution−vapor interfaces: Surfactant-like behavior of Li,2017,114,51,13363-13368,http://www.pnas.org/content/114/51/13363.abstract,nan,http://www.pnas.org/content/114/51/13363.full,http://www.pnas.org/content/114/51/13363.full.pdf,nan,yes,nan,2017/13363.abstract.txt,,,,,,,,"ionadsorption
","FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Research Articles,"Debra L. McCaffrey, Son C. Nguyen, Stephen J. Cox, Horst Weller, A. Paul Alivisatos, Phillip L. Geissler, Richard J. Saykally",Mechanism of ion adsorption to aqueous interfaces: Graphene/water vs. air/water,2017,114,51,13369-13373,http://www.pnas.org/content/114/51/13369.abstract,nan,http://www.pnas.org/content/114/51/13369.full,http://www.pnas.org/content/114/51/13369.full.pdf,nan,yes,nan,2017/13369.abstract.txt,,,,,,,,"specificioneffects
","FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Research Articles,"John A. Kattirtzi, David T. Limmer, Adam P. Willard",Microscopic dynamics of charge separation at the aqueous electrochemical interface,2017,114,51,13374-13379,http://www.pnas.org/content/114/51/13374.abstract,nan,http://www.pnas.org/content/114/51/13374.full,http://www.pnas.org/content/114/51/13374.full.pdf,nan,yes,nan,2017/13374.abstract.txt,,,,,,,,"chemicalkinetics
","FILE : OK: .abstract.txt ,META : no category details ,"
Chemical Physics of Water Special Feature (Free Online),Research Articles,"Cyrille Costentin, Daniel G. Nocera",Self-healing catalysis in water,2017,114,51,13380-13384,http://www.pnas.org/content/114/51/13380.abstract,nan,http://www.pnas.org/content/114/51/13380.full,http://www.pnas.org/content/114/51/13380.full.pdf,nan,yes,nan,2017/13380.abstract.txt,,,,,,,,"solarenergy
","FILE : OK: .abstract.txt ,META : no category details ,"
